Video,Channel,Feature,Value,Label
8,FC6,Spectral spread,12.359241,0
29,O1,Spectral spread,15.090098,0
2,Fp2,Spectral spread,15.239084,0
32,P7,Spectral entropy,0.70470804,0
31,P4,Power bandwidth,21.565262,1
39,PO4,Average power,6.749749e-08,1
30,F3,Power bandwidth,22.148558,0
27,F8,Average power,4.493526e-07,0
34,CP5,Max power spectrum,1.0426061,0
21,PO4,Spectral spread,12.832544,1
26,C3,Spectral centroid,14.657665,1
30,Fp2,Power bandwidth,20.815311,0
30,C3,Median frequency,10.932622,0
31,Oz,Max power spectrum,1.461266,1
18,Oz,Median frequency,10.182671,0
27,F3,Spectral entropy,0.73664486,0
16,O1,Average power,1.19087346e-07,0
39,Cz,Spectral entropy,0.73197156,1
1,T7,Spectral centroid,13.840157,0
25,Fz,Average power,4.001928e-07,0
1,F7,Spectral centroid,13.964532,0
7,T8,Spectral centroid,13.485015,1
0,P3,Median frequency,10.232667,1
18,CP6,Spectral spread,12.922076,0
16,Cz,Spectral spread,12.9855585,0
32,Oz,Max power spectrum,1.3359275,0
38,Cz,Average power,9.721116e-08,0
12,FC6,Average power,3.825373e-07,0
29,Fp2,Spectral entropy,0.7202614,0
29,P3,Spectral centroid,14.870101,0
3,Fp2,Power bandwidth,21.415272,0
24,Pz,Average power,4.3225207e-08,0
13,Pz,Max power spectrum,1.3150057,1
13,P4,Average power,6.340146e-08,1
2,Oz,Spectral centroid,14.585032,0
10,FC2,Max power spectrum,2.110743,1
1,P8,Median frequency,10.332661,0
16,CP1,Average power,1.5519048e-07,0
31,F3,Spectral spread,12.031685,1
15,CP5,Max power spectrum,1.9899625,1
31,Fz,Max power spectrum,1.3054051,1
21,PO4,Max power spectrum,1.198558,1
23,Cz,Spectral spread,14.475289,1
14,T8,Spectral spread,13.1978245,1
37,FC5,Average power,6.552293e-08,0
29,FC6,Max power spectrum,1.2112523,0
14,C4,Spectral entropy,0.71834034,1
13,Cz,Spectral spread,16.851414,1
7,C3,Spectral entropy,0.7099813,1
9,Oz,Average power,8.132012e-08,0
20,P7,Spectral entropy,0.6883561,0
28,Oz,Median frequency,11.149274,0
8,Fz,Spectral entropy,0.73527825,0
23,Oz,Spectral spread,13.886793,1
4,P8,Max power spectrum,1.7388098,1
19,FC6,Power bandwidth,22.848513,0
18,CP5,Average power,6.127329e-08,0
29,PO4,Max power spectrum,1.2826109,0
15,O1,Spectral spread,11.6461735,1
8,AF4,Power bandwidth,22.015234,0
27,O1,Spectral centroid,13.444314,0
37,P3,Spectral centroid,14.197445,0
1,F3,Median frequency,10.565979,0
20,P3,Power bandwidth,22.531866,0
33,FC1,Average power,6.653583e-08,0
5,Cz,Spectral spread,12.648759,0
7,C4,Average power,9.263607e-08,1
24,CP2,Power bandwidth,23.065165,0
20,Fp1,Spectral entropy,0.6390214,0
9,O2,Median frequency,10.332661,0
37,AF3,Spectral spread,12.162403,0
5,Fz,Spectral entropy,0.7062177,0
16,PO4,Max power spectrum,0.9379673,0
7,AF3,Spectral entropy,0.698354,1
17,AF3,Spectral entropy,0.72394127,1
16,O1,Spectral spread,13.4952545,0
0,Cz,Max power spectrum,0.79635406,1
6,CP1,Spectral spread,13.704924,1
2,P7,Spectral entropy,0.71674496,0
5,T8,Average power,7.457406e-07,0
39,C3,Spectral entropy,0.7267113,1
22,F3,Median frequency,10.7493,1
36,FC5,Spectral centroid,13.519508,0
20,F8,Median frequency,9.949352,0
20,F4,Spectral centroid,14.25634,0
0,PO3,Spectral spread,12.418155,1
38,AF3,Average power,7.7008785e-08,0
17,F8,Average power,4.4322684e-07,1
3,FC1,Spectral entropy,0.7442076,0
21,CP5,Max power spectrum,0.69859916,1
14,F7,Spectral entropy,0.70976365,1
32,CP5,Spectral centroid,13.966339,0
21,P3,Max power spectrum,1.0372524,1
4,F4,Average power,5.1154086e-07,1
37,AF3,Median frequency,8.349457,0
29,O2,Max power spectrum,1.3970003,0
9,Fp2,Power bandwidth,19.632055,0
24,P4,Average power,5.762198e-08,0
38,FC2,Median frequency,10.482651,0
26,CP2,Median frequency,10.965953,1
7,T8,Median frequency,10.249332,1
29,FC2,Max power spectrum,1.1935893,0
2,P8,Spectral centroid,14.2025,0
0,Fz,Spectral spread,13.055137,1
22,O2,Power bandwidth,22.131893,1
2,FC2,Spectral entropy,0.73875374,0
36,P7,Spectral centroid,13.27982,0
15,O2,Spectral centroid,13.484909,1
17,Pz,Spectral entropy,0.7305753,1
38,PO3,Spectral spread,12.577446,0
24,Fz,Power bandwidth,23.49847,0
0,PO3,Power bandwidth,20.981968,1
17,P8,Spectral entropy,0.7382229,1
28,FC5,Max power spectrum,0.9795298,0
26,CP6,Median frequency,10.615975,1
6,Oz,Median frequency,10.332661,1
7,FC6,Median frequency,10.365992,1
30,P7,Spectral spread,12.018159,0
10,CP5,Spectral centroid,14.516052,1
33,F8,Spectral entropy,0.7245949,0
33,T7,Spectral spread,15.462863,0
12,Pz,Max power spectrum,0.6691944,0
18,C3,Median frequency,10.482651,0
39,F8,Spectral spread,12.736851,1
36,AF4,Max power spectrum,0.9329239,0
37,CP2,Spectral centroid,14.315658,0
10,CP5,Spectral entropy,0.7170243,1
2,CP5,Spectral entropy,0.7405475,0
4,PO4,Median frequency,10.865959,1
7,CP2,Max power spectrum,1.7854476,1
14,PO3,Power bandwidth,19.998697,1
13,P8,Spectral entropy,0.7171804,1
9,Cz,Spectral entropy,0.7166547,0
23,F3,Spectral entropy,0.7289469,1
20,Fz,Power bandwidth,24.915045,0
20,P4,Spectral entropy,0.7127302,0
14,C4,Max power spectrum,1.5793502,1
39,FC1,Average power,6.1453996e-08,1
1,Cz,Average power,8.907687e-08,0
19,PO4,Power bandwidth,21.53193,0
36,PO4,Spectral entropy,0.7380186,0
20,P3,Max power spectrum,0.82334024,0
24,FC2,Median frequency,11.032615,0
5,P7,Max power spectrum,2.2346482,0
22,O1,Spectral centroid,14.868791,1
25,CP6,Median frequency,10.665973,0
12,Fp2,Average power,4.6596955e-07,0
29,P8,Spectral spread,15.209123,0
38,T8,Median frequency,10.515982,0
4,C4,Max power spectrum,1.2605346,1
6,Fp2,Median frequency,10.0326805,1
28,P7,Average power,4.2603812e-08,0
4,O1,Spectral entropy,0.72551227,1
28,P7,Max power spectrum,2.2599752,0
5,Fp1,Median frequency,6.582905,0
15,FC5,Spectral centroid,14.749643,1
0,FC6,Spectral centroid,13.901898,1
15,Fz,Spectral entropy,0.73061246,1
3,T7,Power bandwidth,22.498535,0
28,T8,Max power spectrum,0.8214481,0
19,PO3,Average power,6.667406e-08,0
30,CP1,Spectral spread,13.212738,0
12,P3,Spectral centroid,13.89309,0
19,CP5,Median frequency,10.799297,0
34,Fp1,Spectral entropy,0.6338236,0
17,O1,Median frequency,10.665973,1
28,C4,Spectral centroid,14.521684,0
26,F4,Median frequency,11.065947,1
18,F4,Average power,6.1256134e-07,0
26,F4,Max power spectrum,1.3895271,1
36,C3,Max power spectrum,0.75827885,0
23,P4,Power bandwidth,21.281948,1
16,F7,Median frequency,9.249398,0
33,F7,Spectral entropy,0.7081138,0
5,CP6,Median frequency,9.632707,0
31,CP1,Median frequency,10.582644,1
15,C4,Spectral entropy,0.72906166,1
29,FC1,Spectral spread,13.03126,0
11,C3,Spectral spread,15.1335945,1
4,Oz,Spectral centroid,14.77886,1
7,F3,Power bandwidth,21.581928,1
39,F4,Spectral entropy,0.7234615,1
9,CP6,Spectral centroid,13.693461,0
32,PO4,Average power,7.2451364e-08,0
5,F8,Average power,6.1799057e-07,0
24,F3,Average power,8.4845546e-08,0
28,CP1,Average power,6.507856e-08,0
37,F4,Average power,5.333557e-07,0
28,PO4,Median frequency,11.265933,0
22,Fp1,Average power,1.9030536e-07,1
38,P3,Average power,5.8729974e-08,0
15,C3,Spectral centroid,14.940739,1
15,Oz,Power bandwidth,20.765314,1
13,FC2,Power bandwidth,24.265087,1
31,O2,Spectral spread,13.005401,1
10,O2,Spectral spread,12.0913515,1
